kol1,kol2,kol3,kol4,kol5,kol6
149,-1.5329287991321994,-0.8386238948266147,-0.8437157683033667,-0.83709988568832872,4
150,-1.5300696457917831,-0.77419477229944256,-0.77479876610516818,-0.76661212560527092,4
151,-1.5554822644289696,-0.94698561943340909,-0.94896963623797537,-0.94597023665783941,4
152,-1.5547772933306461,-1.0384224278308454,-1.0384242977807083,-1.0313259681010349,4
153,-1.5301968023824621,-0.8520501348424353,-0.85756461698820896,-0.84518180899590201,4
154,-1.5211705543941103,-0.761467893532357,-0.75877329577987829,-0.75154780950952582,4
155,-1.5616175699292354,-0.94650691226849959,-0.95156886654744477,-0.94276888249250723,4
156,-1.5669843260358376,-1.0359017354156188,-1.0474112768219386,-1.0381176260031881,4
157,-1.5343667905767908,-0.84453667629319196,-0.84527156658932256,-0.83450065537885931,4
158,-1.5231115623518292,-0.7600242922381768,-0.76761815863152605,-0.75988778589818318,4
159,-1.5373605803073378,-0.93074323492401956,-0.93182967579438047,-0.92805237707126664,4
160,-1.5267523547349493,-1.0393050441661471,-1.0421006192112241,-1.0375491612448582,4
161,-1.456818099811318,-0.82355583883114369,-0.82991553831496068,-0.81730459643937658,4
162,-1.4506379155143423,-0.75913793600314916,-0.76533307989902843,-0.75788319964512474,4
163,-1.4263940155414854,-0.92384311992981649,-0.9234485605087388,-0.9210251054863845,4
164,-1.4160401031504548,-1.0088211215007006,-1.0064257157262904,-1.0047913795460917,4
165,-1.3519513114983355,-0.79368899962046335,-0.8004825274724795,-0.78735921933445319,4
166,-1.3278233484169801,-0.7155007860018695,-0.71471727700930288,-0.7066577931000847,4
167,-1.3466537435366615,-0.86189542087074933,-0.86942570896875904,-0.86754453940665377,4
168,-1.3718232686916676,-0.9772750673131112,-0.98158530174715941,-0.97106870371805432,4
169,-1.3525983141509086,-0.78337061627682858,-0.78745271682759965,-0.78011877346519742,4
170,-1.3197713443072137,-0.70100119476472855,-0.7010030647145914,-0.69681063712190761,4
171,-1.3802866617712781,-0.88432359952670359,-0.87999466559402606,-0.87590695519366624,4
172,-1.3944496620330922,-0.97436542532639581,-0.97160350937885165,-0.96920249375485257,4
173,-1.3695550195079365,-0.79693523258250576,-0.79977568642429286,-0.79397136204976537,4
174,-1.3831794742092274,-0.71750163235520215,-0.71997931592358122,-0.71263789276172729,4
175,-1.4259302679754793,-0.89063281036422148,-0.89659982037682362,-0.89016719284835244,4
176,-1.4523975383353571,-1.0139709634232035,-1.0063060389350629,-1.0027718336941296,4
177,-1.4162644971340062,-0.80165124613680927,-0.80020577489276623,-0.80086773714424253,4
178,-1.4476235563353028,-0.74297782928772838,-0.73932581720543067,-0.73737732944826007,4
179,-1.4779466633125378,-0.91129201644984614,-0.90942393653678144,-0.91042622966331066,4
180,-1.4746424619047445,-1.0071306868246139,-1.0101057770565318,-1.0030822453713757,4
181,-1.4471149299725865,-0.81482691287099751,-0.81596571233752047,-0.81010902936683105,4
182,-1.4483827559796516,-0.72674292457779055,-0.72647178184766603,-0.7149229714942249,4
183,-1.4891663624901035,-0.89954499141093469,-0.9070902391078477,-0.89795740397730905,4
184,-1.5177653756937191,-1.0136306325481506,-1.0139354343758078,-1.0082956655892179,4
185,-1.5037688009697057,-0.83063172911246197,-0.82932463415827551,-0.82306030211746795,4
186,-1.5142218207034712,-0.7671450613162053,-0.7680183279021926,-0.76252815510463701,4
187,-1.5416988639893301,-0.93989102965346161,-0.94442565807106116,-0.93803042953984861,4
188,-1.5723436023429884,-1.0317093078229351,-1.0353164411085225,-1.0342505696866537,4
189,-1.5625880739080948,-0.85079352853454793,-0.86050417817273117,-0.8446881422320891,4
190,-1.573800293286209,-0.77791597252666855,-0.77722222112752248,-0.77112618457437831,4
191,-1.6136751041632782,-0.95398671172021021,-0.94942964390425555,-0.93787335375136271,4
192,-1.6279577812163195,-1.0544516380558611,-1.0537691063558925,-1.0478151859923308,4
193,-1.6236512866819972,-0.87692794781882477,-0.87508604720384098,-0.87273739017600382,4
194,-1.6237747033729504,-0.79422193533139773,-0.79578708336666815,-0.78517324794469079,4
195,-1.6644872517886111,-0.97599976150659451,-0.98157782194770771,-0.97646911892218935,4
196,-1.6840394475553828,-1.0739252959283896,-1.0813209476362686,-1.0795669346648424,4
197,-1.6538378873192383,-0.88545491919377484,-0.8836952963727599,-0.87857537364806393,4
198,-1.6533909693019986,-0.80827647850116191,-0.8139929152321318,-0.80803151506911841,4
199,-1.7072230859559596,-1.0006120416024482,-1.0008083863380557,-0.99427852141671225,4
200,-1.6831699208691213,-1.0711128913345465,-1.0740244032711248,-1.0719450190235493,4
0,-1.6681336540213201,-0.90015459506624906,-0.90467987373453396,-0.89265235621618333,4
1,-1.6563997186314492,-0.80822224995513703,-0.8120556471741387,-0.80258996096799895,4
2,-1.6782407330304441,-0.97899355123714171,-0.98541495906643528,-0.9710574840188767,4
3,-1.6966447795813779,-1.0944292961753914,-1.0914037172971744,-1.0835873268701368,4
4,-1.640043267180421,-0.89127981301679438,-0.89173608078334876,-0.8856475240296563,4
5,-1.6341622748615134,-0.8089851894992115,-0.80661783297274514,-0.80117253897189977,4
6,-1.6623798182930918,-0.99780150695846803,-0.99862428489815613,-0.99740507758752728,4
7,-1.6648444122124304,-1.0771397397427622,-1.082577553944156,-1.0760215097247317,4
8,-1.6364342639449707,-0.88983621172261429,-0.88866936300814747,-0.88220307638214357,4
9,-1.6214989743897674,-0.80563049944511933,-0.8146548774836081,-0.79870794505256115,4
10,-1.6379358336849015,-0.98159278154661112,-0.98304760253996881,-0.97586699506632668,4
11,-1.616470679208355,-1.0505303531933019,-1.0554333617338982,-1.0487464210240689,4
12,-1.5897247863189008,-0.86802885642115202,-0.87505612800603416,-0.86651793693190649,4
13,-1.5853995922859492,-0.78928713764313163,-0.79301581766980933,-0.78504609135401171,4
14,-1.6010660322375569,-0.95832686535206535,-0.95856995883424589,-0.95127715436882809,4
15,-1.6067731192192123,-1.0585449583058097,-1.0590049659720899,-1.0515775251165413,4
16,-1.5873910888899672,-0.87389301919129314,-0.88032938661949012,-0.86554930290290999,4
17,-1.5742920901001589,-0.78780239745196712,-0.79422754518098648,-0.78504235145428591,4
18,-1.6047012147710884,-0.96155065891575253,-0.97110984261503874,-0.96208172467682407,4
19,-1.5998038160800809,-1.0493709842782868,-1.047448675819197,-1.0449354632034222,4
20,-1.5851190998065101,-0.86543336601140841,-0.86728461637570686,-0.85981229672344794,4
21,-1.5704231638337616,-0.78703571800816674,-0.78933201643984185,-0.77541958945966016,4
22,-1.6046656857236927,-0.96561592991775724,-0.96240709595297347,-0.96024169401170323,4
23,-1.6036129039508644,-1.0581485289348691,-1.0638967548135088,-1.0582607259266448,4
24,-1.5705391007252631,-0.86505189623937118,-0.86415806020489183,-0.86155508999569652,4
25,-1.5662475657898443,-0.78477681857375015,-0.78148570681499752,-0.77760743079928552,4
26,-1.5933057403064073,-0.9564643952885894,-0.95439997063991722,-0.95101162148829232,4
27,-1.6069189753085207,-1.0615106987884131,-1.0648915681405862,-1.0568694832286265,4
28,-1.5435145853062329,-0.8441944754682762,-0.84922464059955161,-0.83668101691903296,4
29,-1.5465513838836273,-0.78501617215620489,-0.79245483271093109,-0.78248799994152674,4
30,-1.5664925292218876,-0.93516192645011753,-0.93729740919358095,-0.93210642837409385,4
31,-1.5788416781166619,-1.0459751553272101,-1.0470746858466116,-1.0422689146988875,4
32,-1.5451395717371168,-0.85291592162897079,-0.85557125043432802,-0.8462962991142069,4
33,-1.5337497071220245,-0.77215091709926265,-0.7725660459688326,-0.76725164845839222,4
34,-1.559480217235909,-0.94049128355946143,-0.94786262591912218,-0.94647138322110402,4
35,-1.5860222855903041,-1.0528266516249769,-1.0588142310860713,-1.0503433582070092,4
36,-1.5354195723496189,-0.84227590690891241,-0.84613548342599509,-0.83835275209649018,4
37,-1.5343967097745976,-0.77851622643266838,-0.78719279379665263,-0.77237531108281399,4
38,-1.5572250577012183,-0.9414187786914735,-0.94325132955714264,-0.93569299221118907,4
39,-1.5570735917623211,-1.0360719008531454,-1.0339476378088595,-1.0268418283297345,4
40,-1.5374335083519921,-0.84681240527637491,-0.84244046249685012,-0.84191687653523029,4
41,-1.5450928229905436,-0.78226360595797539,-0.78281711111740193,-0.77935396397126,4
42,-1.5730298739426829,-0.94070071794410925,-0.94823287599198181,-0.94318027146235139,4
43,-1.584657222190367,-1.0585486982055357,-1.0573556701929878,-1.0500666056272958,4
44,-1.5312458442555645,-0.85775535187422758,-0.85216046188434802,-0.84405609917841962,4
45,-1.5351166404718246,-0.76728156765619904,-0.76973494187636016,-0.76549763548696603,4
46,-1.5532140152452385,-0.93459346169178759,-0.9388270281814558,-0.93578648970433542,4
47,-1.560570398005996,-1.0307313240446239,-1.0307500235432532,-1.0317784959678633,4
48,-1.5367790258999674,-0.85056726460113363,-0.84994644124664165,-0.84300518735545427,4
49,-1.5368052051980483,-0.78443274779897143,-0.79023333227377301,-0.77399094776438349,4
50,-1.5574980703812058,-0.9415833342794111,-0.94037534666795985,-0.93476549707917689,4
51,-1.5675247415462239,-1.0312212509087109,-1.0327321703979564,-1.0310940943180318,4
52,-1.5514525224743607,-0.86288649429810105,-0.86598687117083506,-0.85565352822829688,4
53,-1.5466000025800635,-0.77483990500215261,-0.78203547207469826,-0.77816093595871216,4
54,-1.5641850110910349,-0.94872280285606891,-0.95020380314750763,-0.94116820540984114,4
55,-1.5592838725003015,-1.0447821273146622,-1.0427775410616038,-1.0329378648828784,4
56,-1.5334692146425855,-0.84381300569623896,-0.85054856510250432,-0.84186825783879426,4
57,-1.5319639050029288,-0.7764480618842704,-0.77751393330613916,-0.77105886637931287,4
58,-1.5646094897099196,-0.93442142630439828,-0.93789205324999192,-0.93005322342459928,4
59,-1.5662363460906665,-1.0509006032661616,-1.0521198105767904,-1.0471868828383872,4
60,-1.5372876522626837,-0.84538750348082403,-0.84612052382709169,-0.84074254802131176,4
61,-1.5453209568738209,-0.77561780414513048,-0.78079756526544009,-0.77216213679844026,4
62,-1.5633023947557332,-0.94697626968409443,-0.95369312959173058,-0.9428623799856537,4
63,-1.5675471809445789,-1.0448008268132916,-1.0501750627193456,-1.0436152786001953,4
64,-1.5421214726583516,-0.85924383196511789,-0.85919521326868187,-0.85556751053460223,4
65,-1.5227132630310256,-0.76375484221471746,-0.76086015982690547,-0.76051982895185266,4
66,-1.5584779241093798,-0.94573088307538467,-0.94424988278394595,-0.93845303820887027,4
67,-1.5703782850370513,-1.051431669027233,-1.0493223655818507,-1.043215109329529,4
68,-1.5328427814385046,-0.84299396765627665,-0.84522294789288643,-0.84106791929746116,4
69,-1.5300472063934278,-0.76745360304358845,-0.77454071302408423,-0.76159318017317312,4
70,-1.5637698822214652,-0.94619463064139075,-0.94543169109731628,-0.9423761930212925,4
71,-1.5691815171247776,-1.0427139627662643,-1.0434245437141767,-1.0370442747818676,4
72,-1.5371810651204969,-0.85086645657920201,-0.85619581368854591,-0.84722379424621896,4
73,-1.5300883452904122,-0.76377728161307268,-0.77171708873106348,-0.75758774756678215,4
74,-1.5713768382638547,-0.95201765451454745,-0.95297880874409224,-0.95284791225368726,4
75,-1.578965094807615,-1.0496439969582743,-1.0517121615066722,-1.0407392957110126,4
76,-1.5446907837700143,-0.84541742267863085,-0.84377934659870624,-0.83563010509606761,4
77,-1.5421158628087628,-0.77754759240367188,-0.77994486812794506,-0.76605862044584438,4
78,-1.5667543222026976,-0.9438459736135536,-0.94872654275579471,-0.94242855161745442,4
79,-1.564833883693471,-1.0407243361121092,-1.0396397651916112,-1.0374257445539048,4
80,-1.5340563788995447,-0.84644589510324109,-0.84815128937823114,-0.8427359145751927,4
81,-1.5271020353593168,-0.77234165198528126,-0.77184798522146836,-0.77121968206752467,4
82,-1.566356022881894,-0.94524469611102346,-0.94758961323913471,-0.94266416530018327,4
83,-1.5697443720335189,-1.0383420199867395,-1.0406009194211561,-1.0327882688938443,4
84,-1.5365546319164161,-0.85482327048915696,-0.85955050374263808,-0.84966594876720247,4
85,-1.5336206805814825,-0.77560658444595298,-0.7777420671894163,-0.76728156765619904,4
86,-1.5603983626186064,-0.94088023313095037,-0.94547656989402651,-0.94066705884657653,4
87,-1.5642055805395272,-1.0278029825592792,-1.034370246477881,-1.0275224900798401,4
88,-1.5396961476861346,-0.84539872318000164,-0.84342405612475002,-0.83519627672786834,4
89,-1.5330260365250716,-0.77737929691600838,-0.77621992800099326,-0.77053902031741905,4
90,-1.5795466492149857,-0.95327426082243483,-0.95705155954554866,-0.94928378781494716,4
91,-1.5746754298220591,-1.0462070291102132,-1.0480358400761565,-1.0428298996577658,4
92,-1.5339572715568095,-0.85398927285029125,-0.85677175824632756,-0.84806901158426229,4
93,-1.5375326156947273,-0.76756580003536401,-0.77208733880392311,-0.76478331463932769,4
94,-1.5658324369202743,-0.94913419182591297,-0.9503085203398316,-0.94806832040404421,4
95,-1.581218384392443,-1.0518542776962547,-1.0553623036391069,-1.0433834048171924,4
96,-1.5632088972625868,-0.86260226191893596,-0.86851130348578742,-0.8552010003614684,4
97,-1.5298172025602876,-0.77004535355360615,-0.76904306042707693,-0.76349304923390759,4
98,-1.5677023867832018,-0.9474138379520195,-0.95033843953763841,-0.94944834340288486,4
99,-1.5718424557797237,-1.0491503301944614,-1.0481405572684803,-1.0408552326025142,4
100,-1.5569782243193118,-0.85906057687855097,-0.8587651248002085,-0.85222404017968756,4
101,-1.5471628574888046,-0.77638822348865666,-0.77761117069901142,-0.7694993281936312,4
102,-1.5634501207949045,-0.93358368876580666,-0.93960492732443368,-0.93068900637799468,4
103,-1.5904185377180471,-1.0540308993367025,-1.0546666822900979,-1.0527294142321049,4
104,-1.5518470818954384,-0.85965896083468785,-0.86309966858247478,-0.85597889950444628,4
105,-1.5355280294416689,-0.77162359123791702,-0.7780562187663882,-0.76886354524023581,4
106,-1.5675340912955384,-0.95181196002962543,-0.94528957490773369,-0.94146365748818372,4
107,-1.5812595232894273,-1.0529014496194942,-1.0500067672316822,-1.0451411576883445,4
108,-1.5451377017872541,-0.85752347809122453,-0.85507384377078932,-0.84569791515807002,4
109,-1.5355729082383791,-0.7766051376727563,-0.77918192858387059,-0.76776027482110853,4
110,-1.5615764310322509,-0.93651951005060308,-0.94499412282939121,-0.93562941391584953,4
111,-1.5740751759160594,-1.0383345401872877,-1.0440266675700396,-1.0406944169143024,4
112,-1.5271263447075349,-0.83942236341808485,-0.84029749995393499,-0.83309445308193764,4
113,-1.5419961860175355,-0.7842270533140494,-0.78457486398855392,-0.77678839275932321,4
114,-1.5657520290761684,-0.95854751943589078,-0.96082137846921079,-0.95553316025685142,4
115,-1.5642803785340442,-1.0275224900798401,-1.034295448483364,-1.0269016667253481,4
116,-1.5351185104216876,-0.84956123157487862,-0.85324877270457189,-0.8458063722501199,4
117,-1.5323229353766108,-0.76759945913289673,-0.77098032848506992,-0.77106634617876457,4
118,-1.5602861656268308,-0.93924963685047747,-0.941897485856383,-0.92882279641479282,4
119,-1.5642392396370599,-1.0421118389104016,-1.0410272679899035,-1.0354622971978309,4
120,-1.540429168032402,-0.85131524454630469,-0.84607190513065555,-0.84255639938835158,4
121,-1.5316048746292465,-0.77161237153873952,-0.77793280207543491,-0.77149269474751214,4
122,-1.5641831411411722,-0.93593982559309552,-0.94200220304870697,-0.93797433104396077,4
123,-1.5711169152329079,-1.050915562865065,-1.0519664746880304,-1.0418089070326073,4
124,-1.5446776941209737,-0.85735518260356103,-0.85639776827374203,-0.8495350522767976,4
125,-1.5304193264161505,-0.76862419165778106,-0.76839979767422983,-0.76278620818572096,4
126,-1.5675640104933453,-0.93967972531895083,-0.94339718564645092,-0.93685610102593009,4
127,-1.567881901970043,-1.0447148091195968,-1.0417191494391869,-1.0367675222021544,4
128,-1.5399542007672185,-0.84590734954271796,-0.85138256274137014,-0.83989359078354264,4
129,-1.5513683747305289,-0.79690157348497304,-0.80301256963702061,-0.79855460916380105,4
130,-1.5816391231116016,-0.95317328352983666,-0.95675610746720607,-0.94508388042281166,4
131,-1.5761171611663762,-1.0434095841152733,-1.0491877291917198,-1.0418537858293175,4
132,-1.5440830500645628,-0.86223575174580214,-0.86755014925624252,-0.85779649077121189,4
133,-1.5277041592151794,-0.7740208669621903,-0.76940209080075905,-0.76573698906942078,4
134,-1.5380524617566211,-0.9234410807092871,-0.92787660178415143,-0.92300351244136203,4
135,-1.5684204475305661,-1.0445465136319334,-1.0460387336225496,-1.0374444440525341,4
136,-1.5343817501756942,-0.83811339851403555,-0.8361050723612512,-0.83199866246226206,4
137,-1.5331681527146541,-0.76866533055476549,-0.76287596577914152,-0.76002990208776566,4
138,-1.5576944151168131,-0.93418581262166933,-0.93543867902983091,-0.9305730694864931,4
139,-1.5692133062724474,-1.0368236206980421,-1.0406869371148506,-1.0337531630231149,4
140,-1.532837171588916,-0.85238485586789936,-0.85881374349664463,-0.84739208973388247,4
141,-1.5432602721248747,-0.78642611435285237,-0.78954893062394149,-0.77850874663321668,4
142,-1.5558225953040226,-0.93737220718809811,-0.94347572354069387,-0.93209146877519033,4
143,-1.5839092422451959,-1.0500329465297631,-1.0482826734580628,-1.0478974637862997,4
144,-1.5390846740809572,-0.84903764561325878,-0.85772169277669486,-0.84541742267863085,4
145,-1.5420354549646571,-0.77571130163827695,-0.77123090176670228,-0.76450282215988852,4
146,-1.5720593699638234,-0.94603755485290475,-0.95159878574525159,-0.94758213343968301,4
147,-1.5832603696427601,-1.0477590874964431,-1.0474972945156331,-1.0392695151187517,4
148,-1.5419064284241151,-0.85442684111821632,-0.85062710299674738,-0.84508083170330395,4
149,-1.5377794490766337,-0.78402509872885318,-0.78446640689650415,-0.78122765373391345,4
150,-1.5645346917154024,-0.94524843601074937,-0.94725676216353361,-0.93939549293978575,4
151,-1.5731215014859663,-1.0415433741520717,-1.043705036193616,-1.0367039439068149,4
152,-1.5448609492075407,-0.84619158192188293,-0.84643467540406359,-0.8398225326887514,4
153,-1.5451601411856091,-0.78726385189144388,-0.78995657969405975,-0.78038991619532183,4
154,-1.5778543445890361,-0.95975176714761623,-0.96456501809479189,-0.95892524930820211,4
155,-1.5739592390245578,-1.0434133240149992,-1.043237548727884,-1.0399987955652934,4
156,-1.534228414286934,-0.85156207792821115,-0.85671939965016564,-0.8476015241185304,4
157,-1.530976571475303,-0.77609651131003998,-0.78007576461835004,-0.76863541135695868,4
158,-1.558502233457598,-0.93107795594948362,-0.93592860589391791,-0.93078250387114103,4
159,-1.5823590538088288,-1.0513381715340866,-1.05150646702175,-1.0451037586910858,4
160,-1.5521238344751516,-0.85340584849305778,-0.85030921152004968,-0.8493817163880375,4
161,-1.5316647130248602,-0.77585715772758523,-0.7730372733342904,-0.76851947446545721,4
162,-1.5574064428379222,-0.9469164312884808,-0.95046185622859158,-0.9415721145802336,4
163,-1.5753317822239468,-1.0400361945625518,-1.0468540317627861,-1.0356941709808338,4
164,-1.539864443173798,-0.85548897264035917,-0.85607239699759263,-0.85630801068032147,4
165,-1.5224047213036425,-0.76475713534124667,-0.7626777510936712,-0.75649195694710647,4
166,-1.5648039644956642,-0.94311669316701185,-0.94786262591912218,-0.94147113728763543,4
167,-1.5768950603093543,-1.042126798509305,-1.0489072367122807,-1.0414685761575544,4
168,-1.5491057353963864,-0.86140175410693642,-0.86275559780769606,-0.85496912657846535,4
169,-1.5496555006560873,-0.78668042753421052,-0.78122391383418766,-0.78160538360622489,4
170,-1.5683325598870086,-0.94378239531821406,-0.9470809868764184,-0.93554713612188067,4
171,-1.5818223781981686,-1.051431669027233,-1.0553660435388328,-1.0456123850538022,4
172,-1.545629498601204,-0.84135215167662614,-0.8463037789136586,-0.84560441766492367,4
173,-1.5507868203231585,-0.77398346796493178,-0.77647050128262551,-0.77034080563194873,4
174,-1.5804891039459013,-0.96187603019190204,-0.96186481049272443,-0.95297880874409224,4
175,-1.5857324433615503,-1.0478077061928792,-1.058847890183604,-1.0484135699484678,4
176,-1.5595624950298779,-0.86806625541841054,-0.8673481946710464,-0.85433708352479576,4
177,-1.5572792862472431,-0.79907819512542078,-0.79855460916380105,-0.7897247059110567,4
178,-1.560929428379678,-0.94876020185332743,-0.94751855514434347,-0.94245847081526124,4
179,-1.5859456176459241,-1.0512895528376505,-1.0518019191000927,-1.0448868445069861,4
180,-1.5490346773015953,-0.8543969219204095,-0.85529449785461475,-0.84432911185840698,4
181,-1.5501454275201743,-0.77889021640525391,-0.78637749565641624,-0.78023284040683594,4
182,-1.5708756917005902,-0.95326678102298312,-0.95255993997479649,-0.94572340327593296,4
183,-1.589848203009854,-1.048406090149016,-1.0529089294189458,-1.045642304251609,4
184,-1.5586480895469061,-0.86042564027848822,-0.86247510532825689,-0.85928871076182822,4
185,-1.5490234576024176,-0.77906225179264321,-0.78531910403399918,-0.77538967026185335,4
186,-1.5657258497780875,-0.93300400430829911,-0.93735350768946879,-0.92808603616879937,4
187,-1.578247034060251,-1.0475459132120692,-1.0438508922829244,-1.0378184340251198,4
188,-1.5495975322103364,-0.84901520621490367,-0.85486066948641548,-0.8464758143010479,4
189,-1.5471572476392159,-0.78618302087067171,-0.78749572567444692,-0.78122765373391345,4
190,-1.5716573307432939,-0.94417508478942891,-0.94624698923755268,-0.93948151063348051,4
191,-1.5724726288835305,-1.035611893186865,-1.0427700612621522,-1.0304732709635398,4
192,-1.5306960789958637,-0.8364267037376748,-0.83775436814035342,-0.82998659640975192,4
193,-1.5408386870523834,-0.77963445645069906,-0.77914826948633797,-0.77502316008871952,4
194,-1.5749727518502645,-0.94887613874482901,-0.95553316025685142,-0.95316954363011086,4
195,-1.5820860411288413,-1.0396322853921596,-1.050448075399333,-1.0392021969236862,4
196,-1.5419176481232926,-0.83800494142198567,-0.84730607204018782,-0.83474374886103986,4
197,-1.5405133157762338,-0.7754719480558222,-0.78079008546598838,-0.77317190972442118,4
198,-1.553225234944416,-0.93424191111755717,-0.93197179198396296,-0.9260403110187565,4
199,-1.5637605324721504,-1.0449466829026,-1.0414423968594735,-1.0420333010161587,4
200,-1.5448759088064441,-0.85431090422671485,-0.85843227372460729,-0.85141996173862866,4
0,-1.5369753706355749,-0.77268011291047123,-0.77246693862609739,-0.76212985578383341,4
1,-1.5599046958547935,-0.94213122958924889,-0.9439263814576595,-0.9398835498540099,4
2,-1.5915367677360777,-1.0560149161412686,-1.0606486519016034,-1.056912492075474,4
3,-1.5328932700848037,-0.84054994318543019,-0.84528465623836302,-0.83866503372359913,4
4,-1.5469403334551162,-0.78076577611777032,-0.78627838831368102,-0.77402273691205326,4
5,-1.5687776079543854,-0.94540364184937231,-0.94986908212204357,-0.94759896298844937,4
6,-1.5715600933504217,-1.0483518616029912,-1.0473533083761877,-1.0420613502641025,4
7,-1.5475705065589229,-0.85574141587185448,-0.85138817259095889,-0.84439082020388356,4
8,-1.527047806813292,-0.77447152487915583,-0.77059324886344394,-0.76265718164517893,4
9,-1.5603478739723076,-0.944405088622569,-0.94315970201385912,-0.93605015263500824,5
10,-1.569663964189413,-1.0390769102828701,-1.0410029586416856,-1.0338485304661242,5
11,-1.5390547548831504,-0.84358300186309887,-0.83903154389673296,-0.83948407176356143,5
12,-1.5555364929749946,-0.78310321344642986,-0.79226222787504952,-0.78533219368303964,5
13,-1.5700136448137805,-0.95280116350711408,-0.96067739232976535,-0.95425598450047178,5
14,-1.5826993846838817,-1.0523759937080115,-1.0530005569622294,-1.0446381411752168,5
15,-1.5273881376883447,-0.84058734218268882,-0.84069953917446438,-0.83346283320493442,5
16,-1.5406498221162277,-0.77732880826970929,-0.78166335205197557,-0.77545885840678164,5
17,-1.5711300048819483,-0.95646626523845235,-0.95869524547506202,-0.95525079782754929,5
18,-1.5929971985790243,-1.067997554862909,-1.0666736303599562,-1.0641678975436333,5
19,-1.5432397026763824,-0.85342641794155005,-0.85684842619070767,-0.84461147428770911,5
20,-1.5414389409583831,-0.7779758109222823,-0.78097895040214405,-0.777336288069161,5
21,-1.5656734911819254,-0.95289466100026043,-0.95308165598655326,-0.94719879371778282,5
22,-1.5749110435047879,-1.0486473136813337,-1.045019610947254,-1.0383850288335867,5
23,-1.5371810651204969,-0.85417065798699521,-0.85292901127801124,-0.84554644921917288,5
24,-1.5340825581976256,-0.77965502589919133,-0.77822264430418875,-0.76893273338516421,5
25,-1.5723866111898357,-0.95780140944058267,-0.95820531861097502,-0.95710204819184774,5
26,-1.5764668417907439,-1.0446867598716529,-1.0507977560237005,-1.0433104767725383,5
27,-1.5274498460338213,-0.85038213956470377,-0.85109272051261631,-0.84059108208241462,5
28,-1.5398438737253057,-0.77414615360300643,-0.78000657647342175,-0.77410875460574791,5
29,-1.5671862806210339,-0.94918842037193785,-0.94803653125637444,-0.94325319950700548,5
30,-1.581143586397926,-1.0380372181590822,-1.0429477064991302,-1.0382167333459233,5
31,-1.5375569250429453,-0.8494621242321434,-0.85462692575354959,-0.84523229764220109,5
32,-1.5440232116689492,-0.7758739872763516,-0.77821890440446284,-0.77060820846234734,5
33,-1.5660437412547852,-0.95030291049024274,-0.94799913225911592,-0.94131219154928658,5
34,-1.5886888340948389,-1.0472261517855086,-1.0456927928979081,-1.0387851981042533,5
35,-1.5464597563403437,-0.84533701483452506,-0.84774925015770164,-0.83756550320419765,5
36,-1.539995339664203,-0.7695647764388337,-0.77680896220781548,-0.77115423382232218,5
37,-1.5611033337169302,-0.94724741241421895,-0.94677244514903536,-0.9369701679675686,5
38,-1.5778393849901327,-1.0421660674564264,-1.0483406419038135,-1.0405915696718413,5
39,-1.5470581402964807,-0.85149662968300865,-0.85197159694819236,-0.84396073173541031,5
40,-1.5511795097943732,-0.77048853167111997,-0.76962835473417324,-0.76645691976664798,5
41,-1.5898986916561531,-0.95511990133714442,-0.95483566895797933,-0.95403907031637225,5
42,-1.5838755831476632,-1.0366010966643537,-1.0442940704004382,-1.0314101158448667,5
43,-1.5397017575357232,-0.84709476770567704,-0.84985481370335825,-0.84423374441539767,5
44,-1.5345276062650024,-0.78048902353805705,-0.78059000083065511,-0.77579170948238274,5
45,-1.5797803929478516,-0.95479826996072081,-0.95810808121810276,-0.95253937052630422,5
46,-1.5734693121604708,-1.0392788648680662,-1.042409160938607,-1.0309014894821502,5
47,-1.5367603264013381,-0.84515001984823224,-0.84824665682124045,-0.83482415670514576,5
48,-1.5516301677113387,-0.79354501348101791,-0.79867241600516548,-0.78714230515035366,5
49,-1.5698247798776248,-0.95012713520312753,-0.95212798155646017,-0.94836938233197554,5
50,-1.5843056716161366,-1.0456105151039392,-1.0502592104631774,-1.0427382721144824,5
51,-1.5511159314990337,-0.85516921121379863,-0.85166492517067216,-0.84273404462532975,5
52,-1.5569726144697231,-0.78305833464971963,-0.78962933846804739,-0.78162595305471705,5
53,-1.5699687660170702,-0.95438314109115086,-0.95798466452714959,-0.95482444925880183,5
54,-1.5678613325215507,-1.0359316546134256,-1.0368479300462603,-1.0319598811045674,5
55,-1.5412650356211308,-0.85274949609117023,-0.85283177388513898,-0.84512384055015122,5
56,-1.5447805413634348,-0.77500259064022736,-0.7781366266104941,-0.7755560957996539,5
57,-1.5705933292712881,-0.94775603877693526,-0.95317515347969961,-0.94187691640789073,5
58,-1.5693984313088774,-1.0467923234173095,-1.0455843358058583,-1.0408271833545704,5
59,-1.5585919910510184,-0.85633979982799124,-0.85697184288166084,-0.8501203465838939,5
60,-1.5333757171494391,-0.77128139041300126,-0.76711514211839849,-0.76381655056019415,5
61,-1.5498013567453954,-0.95304799688902053,-0.94921459967001887,-0.9440984168450488,5
62,-1.5448441196587743,-1.0319337018064865,-1.0370760639295373,-1.0296411432745372,5
63,-1.497323083792194,-0.83739346781680835,-0.83530286387005526,-0.82988748906701681,5
64,-1.4726790145486706,-0.75737644323227127,-0.76904493037693988,-0.75577950604933108,5
